unit_price,promotion,day_of_week,month,quarter,lag_1,lag_7,rolling_7,product_encoded,aisle_encoded
18.33,1,5,7,3,4.0,2.0,2.142857142857143,11,4
15.33,1,0,8,3,0.0,0.0,0.0,12,7
18.84,0,3,8,3,1.0,0.0,0.0,12,0
7.46,0,5,8,3,3.0,0.0,0.0,12,9
3.41,1,0,9,3,2.0,0.0,0.0,12,4
12.04,1,4,9,3,2.0,0.0,0.0,12,5
25.99,1,5,9,3,5.0,0.0,0.0,12,1
4.13,0,2,9,3,3.0,0.0,2.4285714285714284,12,7
10.85,1,6,10,4,1.0,1.0,2.857142857142857,12,3
29.96,1,1,10,4,4.0,3.0,2.5714285714285716,12,4
23.32,1,2,10,4,1.0,2.0,2.4285714285714284,12,8
4.45,1,3,10,4,1.0,2.0,2.7142857142857144,12,2
1.8,1,6,11,4,4.0,5.0,2.2857142857142856,12,10
10.58,1,3,11,4,2.0,3.0,2.0,12,6
19.29,1,1,11,4,1.0,1.0,2.4285714285714284,12,6
24.57,0,1,11,4,4.0,4.0,2.5714285714285716,12,8
6.2,1,5,12,4,5.0,1.0,3.0,12,9
25.69,1,6,12,4,4.0,1.0,3.2857142857142856,12,6
10.72,1,3,12,4,3.0,4.0,3.2857142857142856,12,9
1.57,0,0,1,1,4.0,2.0,3.4285714285714284,12,8
19.05,1,0,1,1,3.0,1.0,3.7142857142857144,12,10
20.53,1,1,1,1,3.0,4.0,3.7142857142857144,12,9
9.79,1,2,1,1,4.0,5.0,3.2857142857142856,12,10
21.68,0,2,1,1,2.0,4.0,2.857142857142857,12,6
21.33,1,3,2,1,1.0,3.0,2.7142857142857144,12,9
16.58,1,6,2,1,2.0,4.0,2.4285714285714284,12,9
27.4,1,0,2,1,2.0,3.0,2.4285714285714284,12,6
26.96,1,2,2,1,3.0,3.0,2.5714285714285716,12,5
6.96,1,4,3,1,4.0,4.0,2.7142857142857144,12,3
21.34,1,1,3,1,5.0,2.0,3.0,12,8
17.33,1,3,3,1,4.0,1.0,3.5714285714285716,12,3
22.89,1,4,3,1,5.0,2.0,3.5714285714285716,12,9
17.43,1,5,3,1,2.0,2.0,4.0,12,6
3.86,1,6,3,1,5.0,3.0,4.285714285714286,12,8
21.01,1,5,3,1,5.0,4.0,4.285714285714286,12,0
8.62,1,2,3,1,4.0,5.0,3.857142857142857,12,0
22.88,1,0,4,2,2.0,4.0,3.5714285714285716,12,10
3.83,1,1,4,2,2.0,5.0,3.0,12,0
1.3,1,3,4,2,1.0,2.0,3.142857142857143,12,7
13.57,1,1,4,2,3.0,5.0,2.5714285714285716,12,3
20.11,1,3,5,2,1.0,5.0,2.4285714285714284,12,9
15.69,1,4,5,2,4.0,4.0,2.0,12,2
11.14,1,3,5,2,1.0,2.0,2.0,12,2
20.41,1,1,5,2,2.0,2.0,2.0,12,2
29.2,1,5,6,2,2.0,1.0,2.4285714285714284,12,8
3.51,1,6,6,2,4.0,3.0,2.5714285714285716,12,9
25.87,1,4,6,2,4.0,1.0,2.857142857142857,12,6
3.64,0,4,7,3,3.0,4.0,2.4285714285714284,12,6
24.79,1,5,7,3,1.0,1.0,2.7142857142857144,12,0
15.5,0,1,7,3,3.0,2.0,3.142857142857143,12,3
6.29,1,6,7,3,5.0,2.0,3.4285714285714284,12,1
19.06,0,0,8,3,4.0,4.0,3.5714285714285716,12,10
3.77,1,3,8,3,5.0,4.0,3.2857142857142856,12,5
18.36,1,1,9,3,2.0,3.0,3.4285714285714284,12,4
4.02,1,2,9,3,4.0,1.0,3.4285714285714284,12,0
28.58,0,0,9,3,1.0,3.0,3.5714285714285716,12,0
27.73,1,2,10,4,4.0,5.0,3.0,12,1
18.49,1,4,10,4,1.0,4.0,2.857142857142857,12,5
25.01,1,4,10,4,3.0,5.0,2.5714285714285716,12,1
12.05,1,5,10,4,3.0,2.0,2.4285714285714284,12,2
10.9,1,6,10,4,1.0,4.0,2.2857142857142856,12,6
10.34,1,6,11,4,3.0,1.0,2.857142857142857,12,5
15.2,1,2,11,4,5.0,4.0,2.4285714285714284,12,1
20.38,1,6,11,4,1.0,1.0,3.0,12,2
15.16,1,4,11,4,5.0,3.0,3.2857142857142856,12,0
9.26,1,4,11,4,5.0,3.0,3.0,12,7
10.5,1,4,12,4,1.0,1.0,3.142857142857143,12,8
25.27,1,5,12,4,2.0,3.0,3.0,12,1
26.61,0,4,12,4,2.0,5.0,2.857142857142857,12,4
2.03,1,4,1,1,4.0,1.0,3.4285714285714284,12,6
24.26,1,5,1,1,5.0,5.0,3.142857142857143,12,2
8.8,1,1,1,1,3.0,5.0,2.7142857142857144,12,8
28.3,1,2,1,1,2.0,1.0,3.142857142857143,12,2
28.88,1,6,1,1,4.0,2.0,3.5714285714285716,12,3
9.26,1,1,2,1,5.0,2.0,3.857142857142857,12,10
23.36,1,3,2,1,4.0,4.0,3.4285714285714284,12,7
9.61,1,3,2,1,1.0,5.0,3.142857142857143,12,8
20.07,0,5,2,1,3.0,3.0,3.4285714285714284,12,1
29.17,0,0,2,1,5.0,2.0,3.5714285714285716,12,10
14.44,1,5,2,1,3.0,4.0,3.5714285714285716,12,7
12.83,1,0,2,1,4.0,5.0,3.142857142857143,12,8
29.57,1,4,3,1,2.0,4.0,3.2857142857142856,12,4
15.54,1,0,3,1,5.0,1.0,3.857142857142857,12,8
13.89,1,0,3,1,5.0,3.0,4.142857142857143,12,8
2.51,1,1,4,2,5.0,5.0,3.5714285714285716,12,9
23.58,1,3,4,2,1.0,3.0,3.4285714285714284,12,5
15.04,1,6,4,2,2.0,4.0,3.5714285714285716,12,0
28.1,1,6,4,2,5.0,2.0,4.0,12,9
27.62,0,5,5,2,5.0,5.0,3.4285714285714284,12,6
10.35,1,6,5,2,1.0,5.0,3.0,12,1
26.83,1,5,5,2,2.0,5.0,3.0,12,8
8.78,1,5,5,2,5.0,1.0,3.2857142857142856,12,9
15.0,0,6,6,2,3.0,2.0,3.7142857142857144,12,8
28.85,1,6,6,2,5.0,5.0,3.2857142857142856,12,5
19.73,1,6,6,2,2.0,5.0,3.0,12,10
6.33,1,4,6,2,3.0,1.0,3.142857142857143,12,10
1.35,0,4,7,3,2.0,2.0,3.2857142857142856,12,3
13.16,1,5,7,3,3.0,5.0,3.0,12,9
9.55,1,6,7,3,3.0,3.0,3.0,12,0
26.92,0,3,7,3,3.0,5.0,3.0,12,8
18.58,1,5,8,3,0.0,0.0,0.0,13,3
8.55,1,0,8,3,5.0,0.0,0.0,13,1
22.94,1,2,9,3,2.0,0.0,0.0,13,4
18.84,1,6,9,3,4.0,0.0,0.0,13,7
10.76,1,5,9,3,4.0,0.0,0.0,13,4
13.35,0,3,9,3,3.0,0.0,0.0,13,9
24.42,0,2,9,3,4.0,0.0,3.7142857142857144,13,8
17.32,1,3,9,3,4.0,5.0,3.4285714285714284,13,10
6.34,1,4,9,3,3.0,2.0,3.2857142857142856,13,4
15.86,1,5,9,3,1.0,4.0,3.2857142857142856,13,9
27.71,0,1,10,4,4.0,4.0,2.857142857142857,13,0
14.11,1,3,10,4,1.0,3.0,2.5714285714285716,13,10
26.2,1,0,10,4,1.0,4.0,2.5714285714285716,13,8
15.49,1,0,10,4,4.0,4.0,2.142857142857143,13,5
5.89,0,1,10,4,1.0,3.0,2.4285714285714284,13,9
4.06,1,2,10,4,5.0,1.0,2.4285714285714284,13,9
29.6,1,3,10,4,1.0,4.0,2.5714285714285716,13,4
24.1,1,5,10,4,5.0,1.0,3.0,13,4
15.15,1,6,11,4,4.0,1.0,3.142857142857143,13,2
14.82,1,6,11,4,2.0,4.0,3.142857142857143,13,10
17.1,1,3,11,4,4.0,1.0,3.2857142857142856,13,2
2.06,1,0,11,4,2.0,5.0,3.0,13,0
21.96,1,1,11,4,3.0,1.0,3.5714285714285716,13,10
28.93,1,2,11,4,5.0,5.0,3.142857142857143,13,10
5.98,1,5,12,4,2.0,4.0,2.7142857142857144,13,6
15.04,1,0,12,4,1.0,2.0,2.7142857142857144,13,4
14.73,0,6,12,4,2.0,4.0,2.7142857142857144,13,8
22.96,1,4,12,4,4.0,2.0,3.0,13,8
16.26,0,4,12,4,4.0,3.0,3.2857142857142856,13,1
8.06,0,3,12,4,5.0,5.0,2.857142857142857,13,2
21.65,1,0,1,1,2.0,2.0,2.7142857142857144,13,4
20.34,1,4,1,1,1.0,1.0,3.2857142857142856,13,4
4.67,1,6,1,1,5.0,2.0,3.142857142857143,13,4
29.71,1,3,1,1,1.0,4.0,2.7142857142857144,13,1
25.1,1,4,1,1,1.0,4.0,2.7142857142857144,13,0
13.61,1,6,1,1,4.0,5.0,2.5714285714285716,13,1
13.94,1,2,2,1,4.0,2.0,2.5714285714285716,13,6
24.52,1,3,2,1,2.0,1.0,3.142857142857143,13,2
8.91,1,5,2,1,5.0,5.0,2.857142857142857,13,2
16.19,1,1,2,1,3.0,1.0,3.0,13,6
8.21,1,6,2,1,2.0,1.0,3.4285714285714284,13,0
22.87,0,2,2,1,4.0,4.0,3.4285714285714284,13,7
4.15,1,5,3,1,4.0,4.0,3.5714285714285716,13,2
18.69,1,3,3,1,5.0,2.0,3.5714285714285716,13,3
7.15,1,2,3,1,2.0,5.0,3.0,13,3
29.69,1,4,3,1,1.0,3.0,3.0,13,1
29.89,0,0,4,2,3.0,2.0,3.2857142857142856,13,4
6.19,0,1,4,2,4.0,4.0,3.142857142857143,13,3
4.27,1,6,5,2,3.0,4.0,3.0,13,9
13.5,1,0,5,2,3.0,5.0,2.4285714285714284,13,2
21.19,1,1,5,2,1.0,2.0,2.5714285714285716,13,8
26.45,1,6,6,2,3.0,1.0,2.857142857142857,13,8
23.16,1,4,7,3,3.0,3.0,2.7142857142857144,13,7
22.26,1,3,7,3,2.0,4.0,2.4285714285714284,13,4
1.18,1,3,7,3,2.0,3.0,2.142857142857143,13,5
21.16,1,3,8,3,1.0,3.0,2.0,13,3
14.95,1,4,8,3,2.0,1.0,2.4285714285714284,13,2
20.66,1,1,8,3,4.0,3.0,2.7142857142857144,13,10
23.67,1,6,8,3,5.0,3.0,3.0,13,5
2.84,0,0,8,3,5.0,2.0,3.0,13,2
1.18,1,6,8,3,2.0,2.0,3.4285714285714284,13,1
24.11,1,0,9,3,5.0,1.0,3.857142857142857,13,2
25.4,1,0,9,3,4.0,2.0,4.0,13,7
11.81,1,0,9,3,3.0,4.0,3.5714285714285716,13,5
22.96,0,6,9,3,1.0,5.0,3.142857142857143,13,10
11.38,1,0,9,3,2.0,5.0,3.142857142857143,13,3
1.14,1,1,9,3,5.0,2.0,3.2857142857142856,13,9
11.28,1,5,9,3,3.0,5.0,2.857142857142857,13,7
12.61,1,5,9,3,2.0,4.0,3.0,13,1
5.58,1,2,10,4,5.0,3.0,3.142857142857143,13,9
1.77,1,6,10,4,4.0,1.0,3.7142857142857144,13,2
7.31,1,5,10,4,5.0,2.0,4.142857142857143,13,2
14.62,0,5,10,4,5.0,5.0,4.142857142857143,13,2
29.19,1,1,10,4,5.0,3.0,3.857142857142857,13,10
2.56,0,1,10,4,1.0,2.0,3.857142857142857,13,10
16.08,1,0,11,4,2.0,5.0,3.857142857142857,13,9
7.98,0,6,11,4,5.0,4.0,4.0,13,3
22.74,1,0,11,4,5.0,5.0,3.7142857142857144,13,2
13.81,1,5,11,4,3.0,5.0,3.142857142857143,13,0
21.7,1,0,12,4,1.0,5.0,2.7142857142857144,13,8
22.2,1,4,12,4,2.0,1.0,2.7142857142857144,13,6
23.05,0,6,12,4,1.0,2.0,2.7142857142857144,13,2
6.74,1,4,12,4,2.0,5.0,2.7142857142857144,13,7
15.93,1,5,12,4,5.0,5.0,2.5714285714285716,13,7
25.52,1,2,1,1,4.0,3.0,2.7142857142857144,13,2
19.09,1,4,1,1,4.0,1.0,3.2857142857142856,13,5
21.75,0,6,1,1,5.0,2.0,3.4285714285714284,13,6
19.02,1,3,2,1,3.0,1.0,3.4285714285714284,13,2
24.06,1,4,2,1,1.0,2.0,3.2857142857142856,13,8
28.8,1,6,2,1,1.0,5.0,2.857142857142857,13,3
12.88,1,4,2,1,2.0,4.0,2.857142857142857,13,0
8.08,1,6,3,1,4.0,4.0,2.4285714285714284,13,2
18.42,1,3,3,1,1.0,5.0,2.2857142857142856,13,7
6.68,1,3,3,1,4.0,3.0,2.5714285714285716,13,1
10.65,1,5,3,1,5.0,1.0,2.5714285714285716,13,6
18.53,0,5,3,1,1.0,1.0,2.857142857142857,13,2
18.39,1,6,4,2,3.0,2.0,3.0,13,0
10.68,0,3,4,2,3.0,4.0,2.857142857142857,13,4
26.2,1,1,4,2,3.0,1.0,3.0,13,0
10.86,1,2,4,2,2.0,4.0,2.5714285714285716,13,0
26.3,1,3,5,2,1.0,5.0,2.0,13,5
9.06,1,4,5,2,1.0,1.0,2.0,13,0
10.08,0,4,5,2,1.0,3.0,2.2857142857142856,13,8
16.44,1,1,5,2,5.0,3.0,2.2857142857142856,13,3
23.03,1,0,5,2,3.0,3.0,2.2857142857142856,13,5
27.38,1,3,5,2,3.0,2.0,2.2857142857142856,13,4
24.42,1,3,5,2,2.0,1.0,2.7142857142857144,13,9
5.46,1,4,6,2,4.0,1.0,2.7142857142857144,13,8
26.36,1,6,6,2,1.0,1.0,2.857142857142857,13,7
17.5,1,0,6,2,2.0,5.0,2.5714285714285716,13,6
20.95,1,4,6,2,3.0,3.0,2.4285714285714284,13,8
13.22,1,1,7,3,2.0,3.0,2.5714285714285716,13,0
29.04,0,5,7,3,4.0,2.0,2.7142857142857144,13,6
13.06,0,4,7,3,3.0,4.0,2.4285714285714284,13,8
28.9,1,5,7,3,2.0,1.0,2.857142857142857,13,5
21.64,1,1,7,3,4.0,2.0,2.857142857142857,13,6
8.24,1,2,7,3,2.0,3.0,3.142857142857143,13,5
16.52,0,4,8,3,5.0,2.0,3.4285714285714284,13,10
27.72,0,5,8,3,0.0,0.0,0.0,14,5
7.54,1,0,8,3,2.0,0.0,0.0,14,6
9.78,1,4,9,3,4.0,0.0,0.0,14,2
15.3,1,1,9,3,3.0,0.0,0.0,14,10
25.4,1,5,9,3,4.0,0.0,0.0,14,1
14.11,1,2,10,4,2.0,0.0,0.0,14,6
20.33,1,3,10,4,5.0,0.0,3.5714285714285716,14,1
12.56,1,5,10,4,5.0,2.0,3.4285714285714284,14,0
19.71,0,1,10,4,1.0,4.0,3.0,14,2
28.38,1,0,10,4,1.0,3.0,2.7142857142857144,14,3
9.5,0,1,11,4,1.0,4.0,2.7142857142857144,14,4
21.2,1,4,11,4,4.0,2.0,3.142857142857143,14,8
10.45,1,5,11,4,5.0,5.0,3.0,14,8
18.77,1,3,12,4,4.0,5.0,2.857142857142857,14,2
14.21,1,2,12,4,4.0,1.0,3.142857142857143,14,9
25.19,0,3,12,4,3.0,1.0,3.4285714285714284,14,10
26.35,1,4,12,4,3.0,1.0,3.5714285714285716,14,5
9.98,1,3,12,4,2.0,4.0,3.142857142857143,14,7
25.67,0,1,12,4,1.0,5.0,2.857142857142857,14,0
28.82,1,2,1,1,3.0,4.0,2.857142857142857,14,7
24.02,1,0,2,1,4.0,4.0,2.5714285714285716,14,6
22.56,1,3,2,1,2.0,3.0,2.4285714285714284,14,1
7.63,1,4,2,1,2.0,3.0,2.142857142857143,14,5
25.14,1,5,2,1,1.0,2.0,2.0,14,6
22.6,1,1,2,1,1.0,1.0,2.4285714285714284,14,5
13.43,1,0,3,1,4.0,3.0,2.7142857142857144,14,2
24.35,1,5,3,1,5.0,4.0,2.2857142857142856,14,4
2.59,1,3,3,1,1.0,2.0,2.5714285714285716,14,2
21.95,0,5,3,1,4.0,2.0,3.0,14,2
11.52,1,2,4,2,5.0,1.0,3.0,14,0
29.93,1,1,4,2,1.0,1.0,3.4285714285714284,14,10
18.65,1,5,4,2,4.0,4.0,3.5714285714285716,14,3
8.68,1,5,4,2,5.0,5.0,3.4285714285714284,14,1
27.95,1,3,5,2,4.0,1.0,4.0,14,3
25.01,1,4,5,2,5.0,4.0,4.0,14,9
12.71,1,0,5,2,4.0,5.0,3.857142857142857,14,0
10.3,1,3,5,2,4.0,1.0,4.0,14,9
24.94,1,3,5,2,2.0,4.0,3.7142857142857144,14,2
2.37,1,2,6,2,2.0,5.0,3.7142857142857144,14,10
29.61,1,4,6,2,5.0,4.0,3.2857142857142856,14,10
5.54,1,6,6,2,1.0,5.0,3.2857142857142856,14,0
27.76,1,0,6,2,5.0,4.0,3.0,14,5
5.34,1,2,6,2,2.0,4.0,2.7142857142857144,14,5
23.69,1,0,6,2,2.0,2.0,3.0,14,10
19.79,1,1,6,2,4.0,2.0,3.4285714285714284,14,7
26.7,1,4,6,2,5.0,5.0,3.0,14,0
22.67,1,5,6,2,2.0,1.0,3.2857142857142856,14,3
10.74,0,2,7,3,3.0,5.0,3.2857142857142856,14,6
19.07,1,0,7,3,5.0,2.0,3.4285714285714284,14,2
4.4,1,1,7,3,3.0,2.0,3.4285714285714284,14,1
